sep=;
# Datei;"Log_20251203_214443.csv"
# Kunde;""
# Objekt;""
# Messstelle;""
# Verglasungsart;"2-fach"
# Notizen;""
# Startzeit;"2025-12-03 21:44:43"
# Messintervall [s];1

Zeit [s];T_si [°C];T_se [°C];q_si [W/m²];q_se [W/m²];q_mittel [W/m²];Lux [lx];U [W/m²K];q_true [W/m²]
55;18,99;19,02;-0,2;-0,3;-0,3; 1;-9,18;
56;19,00;19,02;-0,2;-0,3;-0,3; 1;-12,82;
57;18,99;19,02;-0,2;-0,3;-0,3; 1;-7,28;
58;18,99;19,01;-0,3;-0,3;-0,3; 1;-10,08;
60;18,97;19,01;-0,3;-0,3;-0,3; 1;-8,72;
61;18,95;19,00;-0,3;-0,3;-0,3; 1;-5,38;
61;18,95;19,00;-0,3;-0,3;-0,3; 1;-5,66;
62;18,94;19,00;-0,3;-0,3;-0,3; 1;-5,09;
63;18,95;18,99;-0,3;-0,3;-0,3; 1;-6,14;
64;18,95;18,99;-0,3;-0,3;-0,3; 1;-6,32;
66;18,95;18,99;-0,3;-0,3;-0,3; 1;-6,71;
66;18,95;18,99;-0,3;-0,3;-0,3; 1;-6,51;
67;18,96;19,00;-0,3;-0,3;-0,3; 1;-8,21;
68;18,98;19,00;-0,3;-0,3;-0,3; 1;-14,35;
69;18,98;19,01;-0,3;-0,3;-0,3; 1;-9,63;
70;18,98;19,00;-0,3;-0,3;-0,3; 1;-13,78;
71;18,97;19,00;-0,3;-0,3;-0,3; 1;-8,08;
72;18,95;19,01;-0,3;-0,3;-0,3; 1;-5,08;
73;18,95;19,02;-0,3;-0,3;-0,3; 1;-4,34;
74;18,94;19,01;-0,3;-0,3;-0,3; 1;-4,30;
75;18,95;19,01;-0,3;-0,3;-0,3; 1;-4,70;
76;18,94;19,00;-0,3;-0,3;-0,3; 1;-4,74;
77;18,96;19,00;-0,3;-0,3;-0,3; 1;-6,93;
78;18,97;19,01;-0,3;-0,3;-0,3; 1;-8,06;
79;18,98;19,00;-0,3;-0,3;-0,3; 1;-12,76;
80;18,98;19,00;-0,3;-0,3;-0,3; 1;-10,75;
81;18,98;19,01;-0,3;-0,3;-0,3; 1;-7,99;
82;18,97;19,01;-0,3;-0,3;-0,3; 1;-6,32;
83;18,97;19,01;-0,3;-0,3;-0,3; 1;-7,07;
84;18,96;19,01;-0,2;-0,3;-0,3; 1;-4,54;
85;18,95;19,01;-0,2;-0,3;-0,3; 1;-4,52;
87;18,95;19,00;-0,2;-0,3;-0,3; 1;-5,34;
87;18,96;19,00;-0,2;-0,3;-0,3; 1;-6,31;
88;18,96;19,01;-0,2;-0,3;-0,3; 1;-5,22;
89;18,96;19,01;-0,2;-0,3;-0,3; 1;-5,72;
90;18,97;19,01;-0,2;-0,3;-0,3; 1;-6,49;
91;18,96;19,01;-0,2;-0,3;-0,3; 1;-5,28;
92;18,95;19,01;-0,3;-0,3;-0,3; 1;-4,61;
93;18,95;19,01;-0,3;-0,3;-0,3; 1;-5,04;
94;18,95;19,02;-0,3;-0,3;-0,3; 1;-4,14;
95;18,95;19,01;-0,3;-0,3;-0,3; 1;-4,23;
96;18,95;19,02;-0,3;-0,3;-0,3; 1;-3,77;
97;18,97;19,01;-0,2;-0,3;-0,3; 1;-5,73;
98;18,96;19,00;-0,2;-0,3;-0,3; 1;-5,91;
99;18,97;19,00;-0,2;-0,3;-0,3; 1;-7,48;
100;18,97;19,00;-0,2;-0,3;-0,3; 1;-8,42;
101;18,97;19,00;-0,2;-0,3;-0,3; 1;-9,79;
102;18,96;19,01;-0,2;-0,3;-0,3; 1;-6,05;
103;18,98;19,01;-0,2;-0,3;-0,3; 1;-7,74;
104;18,99;19,01;-0,2;-0,3;-0,3; 1;-10,99;
105;18,97;19,01;-0,2;-0,3;-0,3; 1;-8,06;
106;18,97;19,01;-0,2;-0,3;-0,3; 1;-7,98;
107;18,99;19,00;-0,1;-0,3;-0,2; 1;-9,09;
108;19,01;19,00;-0,1;-0,3;-0,2; 1;0,00;
109;19,01;19,01;-0,1;-0,3;-0,2; 1;0,00;
110;19,01;19,02;-0,1;-0,3;-0,2; 1;-17,19;
111;18,99;19,02;-0,1;-0,3;-0,2; 1;-9,33;
112;18,98;19,02;-0,1;-0,3;-0,2; 1;-5,11;
113;18,99;19,02;-0,1;-0,3;-0,2; 1;-10,25;
114;18,99;19,02;-0,1;-0,3;-0,2; 1;-7,22;
115;18,98;19,02;-0,2;-0,3;-0,2; 1;-6,98;
116;18,99;19,01;-0,2;-0,3;-0,2; 1;-12,62;
117;18,98;19,01;-0,2;-0,3;-0,2; 1;-9,10;
118;18,98;19,01;-0,2;-0,3;-0,2; 1;-7,32;
119;18,97;19,02;-0,2;-0,3;-0,2; 1;-4,91;
120;18,97;19,01;-0,2;-0,3;-0,2; 1;-5,61;
121;18,98;19,01;-0,2;-0,3;-0,2; 1;-6,50;
122;18,98;19,01;-0,2;-0,3;-0,2; 1;-9,80;
123;19,00;19,00;-0,2;-0,3;-0,3; 1;-11,89;
124;18,98;19,00;-0,2;-0,3;-0,3; 1;-12,33;
125;18,99;19,00;-0,2;-0,3;-0,3; 1;-19,62;
126;18,99;19,00;-0,2;-0,3;-0,3; 1;-8,48;
127;18,98;19,00;-0,2;-0,3;-0,3; 1;-13,73;
128;18,97;19,01;-0,2;-0,3;-0,3; 1;-8,37;
129;18,99;19,01;-0,3;-0,3;-0,3; 1;-11,79;
130;18,99;19,00;-0,2;-0,3;-0,3; 1;-13,56;
131;19,00;19,00;-0,2;-0,3;-0,3; 1;-10,18;
132;18,98;19,01;-0,2;-0,3;-0,3; 1;-14,17;
133;18,97;19,02;-0,2;-0,3;-0,3; 1;-6,02;
135;18,97;19,01;-0,2;-0,3;-0,3; 1;-6,18;
135;18,96;19,01;-0,3;-0,3;-0,3; 1;-4,99;
136;18,96;19,01;-0,3;-0,3;-0,3; 1;-5,33;
137;18,96;19,00;-0,3;-0,3;-0,3; 1;-7,32;
138;18,96;19,01;-0,3;-0,3;-0,3; 1;-6,02;
139;18,96;19,01;-0,3;-0,3;-0,3; 1;-5,17;
140;18,96;19,01;-0,3;-0,3;-0,3; 1;-5,57;
141;18,96;19,01;-0,3;-0,3;-0,3; 1;-6,45;
142;18,97;19,00;-0,3;-0,3;-0,3; 1;-8,03;
143;18,97;19,00;-0,2;-0,3;-0,3; 1;-10,81;
144;18,99;19,01;-0,2;-0,3;-0,3; 1;-11,62;
145;18,99;19,01;-0,2;-0,3;-0,3; 1;-13,03;
146;18,98;19,01;-0,2;-0,3;-0,3; 1;-7,96;
147;18,99;19,01;-0,2;-0,3;-0,3; 1;-12,36;
148;18,99;19,01;-0,2;-0,3;-0,3; 1;-12,16;
149;18,97;19,00;-0,2;-0,3;-0,3; 1;-7,69;
150;18,97;19,01;-0,3;-0,3;-0,3; 1;-6,96;
151;18,98;19,00;-0,2;-0,3;-0,3; 1;-11,06;
152;18,97;19,00;-0,2;-0,3;-0,3; 1;-9,02;
153;18,97;19,00;-0,2;-0,3;-0,3; 0;-9,11;
154;18,99;19,01;-0,2;-0,3;-0,3; 0;-6,50;
155;18,98;19,00;-0,2;-0,3;-0,3; 0;-16,25;
156;18,99;19,00;-0,2;-0,3;-0,3; 0;-24,96;
157;18,99;19,00;-0,2;-0,3;-0,3; 0;-2,54;
158;18,96;19,00;-0,2;-0,3;-0,2; 0;-6,25;
159;18,98;19,00;-0,2;-0,3;-0,2; 0;-14,68;
160;18,98;19,00;-0,2;-0,3;-0,2; 0;-18,22;
161;18,98;19,00;-0,1;-0,3;-0,2; 0;-12,22;
162;18,99;19,00;-0,1;-0,3;-0,2; 0;0,00;
163;19,00;19,00;-0,1;-0,3;-0,2; 0;-5,14;
164;18,98;19,01;-0,1;-0,3;-0,2; 0;-8,88;
165;18,98;19,00;-0,1;-0,3;-0,2; 0;-8,41;
166;18,99;19,01;-0,1;-0,4;-0,2; 0;-11,96;
167;19,00;19,00;-0,1;-0,4;-0,2; 0;-6,86;
168;19,01;19,01;-0,1;-0,4;-0,2; 0;0,00;
169;19,02;19,01;-0,1;-0,4;-0,2; 0;-7,35;
170;19,02;19,02;-0,1;-0,4;-0,2; 0;0,00;
171;19,01;19,01;-0,1;-0,4;-0,2; 0;0,00;
172;19,02;19,01;-0,1;-0,4;-0,2; 0;-9,20;
173;19,02;19,02;-0,1;-0,4;-0,2; 0;-11,52;
174;19,00;19,02;-0,1;-0,4;-0,3; 0;-11,46;
175;19,01;19,01;-0,1;-0,4;-0,3; 0;0,00;
176;19,01;19,01;-0,1;-0,4;-0,3; 0;0,00;
177;19,01;19,00;-0,1;-0,4;-0,3; 0;-11,32;
178;19,02;19,01;-0,1;-0,4;-0,3; 0;-18,05;
179;19,03;19,01;-0,1;-0,4;-0,2; 0;-16,38;
180;19,01;19,01;-0,1;-0,4;-0,2; 0;0,00;
181;19,00;19,02;-0,1;-0,4;-0,2; 0;-15,57;
182;19,01;19,02;-0,2;-0,4;-0,3; 0;0,00;
183;19,02;19,02;-0,2;-0,3;-0,3; 0;0,00;
184;19,02;19,02;-0,2;-0,3;-0,3; 0;0,00;
185;19,01;19,01;-0,2;-0,3;-0,3; 0;0,00;
186;19,01;19,02;-0,2;-0,3;-0,3; 0;-6,24;
187;19,01;19,03;-0,2;-0,3;-0,3; 0;-11,52;
188;19,00;19,03;-0,2;-0,3;-0,3; 0;-11,39;
189;18,99;19,03;-0,3;-0,3;-0,3; 0;-9,82;
190;18,98;19,03;-0,3;-0,3;-0,3; 0;-6,33;
191;18,97;19,03;-0,3;-0,3;-0,3; 0;-4,77;
192;18,99;19,02;-0,2;-0,3;-0,3; 0;-9,27;
193;18,99;19,01;-0,2;-0,3;-0,3; 0;-12,29;
194;18,99;19,03;-0,2;-0,3;-0,3; 0;-8,36;
195;19,00;19,02;-0,2;-0,3;-0,3; 0;-7,03;
196;19,00;19,00;-0,2;-0,3;-0,3; 0;-8,02;
197;19,00;19,01;-0,2;-0,3;-0,3; 0;-9,51;
198;19,00;19,01;-0,2;-0,3;-0,3; 0;-19,86;
199;18,98;19,00;-0,2;-0,3;-0,3; 0;-12,48;
200;18,98;19,01;-0,2;-0,3;-0,3; 0;-8,74;
201;18,98;19,02;-0,2;-0,3;-0,3; 0;-7,15;
202;18,98;19,01;-0,2;-0,3;-0,3; 0;-10,67;
203;18,99;19,01;-0,2;-0,3;-0,2; 0;-16,75;
204;19,01;19,01;-0,1;-0,3;-0,2; 0;-9,83;
205;19,02;19,02;-0,1;-0,4;-0,2; 0;0,00;
206;19,03;19,02;-0,1;-0,4;-0,2; 0;-5,56;
207;19,04;19,02;-0,1;-0,4;-0,2; 0;-10,05;
208;19,04;19,01;-0,0;-0,4;-0,2; 0;-8,47;
209;19,05;19,01;-0,0;-0,4;-0,2; 0;-5,84;
210;19,05;19,01;-0,0;-0,4;-0,2; 0;-6,07;
211;19,06;19,01;-0,0;-0,4;-0,2; 0;-4,62;
212;19,06;19,02;-0,0;-0,4;-0,2; 0;-5,35;
213;19,05;19,02;0,0;-0,4;-0,2; 0;-7,87;
215;19,06;19,03;0,0;-0,4;-0,2; 0;-7,79;
215;19,06;19,04;0,0;-0,4;-0,2; 0;-9,40;
216;19,06;19,04;-0,0;-0,4;-0,2; 0;-12,09;
217;19,06;19,03;-0,0;-0,4;-0,2; 0;-7,69;
218;19,05;19,02;-0,0;-0,4;-0,2; 0;-6,86;
219;19,05;19,02;-0,0;-0,4;-0,2; 0;-9,40;
220;19,05;19,03;-0,1;-0,4;-0,2; 0;-8,85;
221;19,06;19,02;-0,1;-0,4;-0,2; 0;-5,69;
222;19,06;19,03;-0,1;-0,4;-0,2; 0;-6,12;
223;19,06;19,02;-0,1;-0,4;-0,2; 0;-6,68;
224;19,04;19,03;-0,1;-0,4;-0,2; 0;-9,89;
225;19,04;19,03;-0,1;-0,4;-0,2; 0;-9,15;
226;19,03;19,02;-0,1;-0,4;-0,2; 0;-11,42;
227;19,02;19,02;-0,1;-0,4;-0,2; 0;0,00;
228;19,02;19,01;-0,1;-0,3;-0,2; 0;0,00;
229;19,01;19,01;-0,1;-0,3;-0,2; 0;0,00;
231;18,99;19,01;-0,1;-0,3;-0,2; 0;-7,65;
231;19,01;19,01;-0,1;-0,3;-0,2; 0;0,00;
232;19,00;19,02;-0,1;-0,3;-0,2; 0;-15,76;
233;19,00;19,03;-0,1;-0,3;-0,2; 0;-9,46;
234;19,03;19,03;-0,1;-0,3;-0,2; 0;-5,69;
235;19,04;19,03;-0,1;-0,3;-0,2; 0;-6,54;
236;19,01;19,03;-0,1;-0,3;-0,2; 0;-12,54;
237;19,01;19,03;-0,1;-0,3;-0,2; 0;-13,07;
238;19,00;19,02;-0,1;-0,3;-0,2; 0;-13,55;
239;18,99;19,02;-0,2;-0,3;-0,2; 0;-9,92;
240;18,98;19,01;-0,2;-0,3;-0,2; 0;-8,02;
241;19,00;19,02;-0,2;-0,3;-0,2; 0;-8,66;
242;18,99;19,02;-0,2;-0,3;-0,2; 0;-8,22;
243;18,98;19,03;-0,2;-0,3;-0,2; 0;-5,32;
244;18,98;19,02;-0,2;-0,3;-0,2; 0;-7,74;
245;19,00;19,02;-0,2;-0,3;-0,2; 0;-10,52;
247;19,00;19,02;-0,2;-0,3;-0,2; 0;-10,36;
247;18,99;19,01;-0,2;-0,3;-0,2; 0;-12,77;
248;18,99;19,02;-0,1;-0,3;-0,2; 0;-7,67;
249;19,01;19,02;-0,1;-0,3;-0,2; 0;-14,67;
250;19,00;19,02;-0,1;-0,3;-0,2; 0;-11,30;
251;19,01;19,02;-0,1;-0,4;-0,2; 0;-10,67;
252;19,02;19,01;-0,1;-0,4;-0,2; 0;-19,58;
253;19,02;19,00;-0,1;-0,4;-0,2; 0;-8,13;
254;19,03;19,01;-0,1;-0,4;-0,2; 0;-12,30;
255;19,05;19,02;-0,0;-0,4;-0,2; 0;-6,57;
256;19,05;19,01;-0,0;-0,4;-0,2; 0;-5,01;
257;19,04;19,01;-0,0;-0,4;-0,2; 0;-7,32;
258;19,04;19,02;-0,0;-0,4;-0,2; 0;-12,15;
259;19,03;19,03;-0,0;-0,4;-0,2; 0;-9,57;
260;19,03;19,03;-0,1;-0,4;-0,2; 0;0,00;
261;19,03;19,03;-0,1;-0,4;-0,2; 0;-5,48;
262;19,02;19,03;-0,1;-0,4;-0,2; 0;-6,34;
263;19,03;19,03;-0,1;-0,4;-0,2; 0;0,00;
264;19,05;19,02;-0,1;-0,4;-0,2; 0;-8,29;
265;19,04;19,00;-0,1;-0,4;-0,2; 0;-6,40;
266;19,05;19,01;-0,1;-0,4;-0,2; 0;-7,07;
267;19,05;19,01;-0,1;-0,4;-0,2; 0;-6,53;
268;19,04;19,02;-0,1;-0,4;-0,2; 0;-6,19;
269;19,05;19,03;-0,1;-0,4;-0,2; 0;-10,63;
270;19,05;19,03;-0,1;-0,4;-0,2; 0;-14,06;
271;19,05;19,02;-0,1;-0,4;-0,2; 0;-9,86;
272;19,04;19,03;-0,1;-0,4;-0,2; 0;-5,25;
274;19,04;19,04;-0,1;-0,4;-0,3; 0;0,00;
274;19,04;19,04;-0,1;-0,4;-0,3; 0;0,00;
275;19,04;19,03;-0,1;-0,4;-0,3; 0;-10,65;
276;19,06;19,03;-0,1;-0,4;-0,3; 0;-9,53;
277;19,06;19,03;-0,1;-0,4;-0,3; 0;-9,21;
278;19,06;19,03;-0,1;-0,4;-0,3; 0;-10,78;
279;19,04;19,02;-0,1;-0,4;-0,3; 0;-12,53;
280;19,05;19,02;-0,1;-0,4;-0,3; 0;-10,10;
281;19,05;19,02;-0,1;-0,4;-0,3; 0;-7,44;
282;19,03;19,01;-0,1;-0,4;-0,3; 0;-10,41;
283;19,02;19,02;-0,1;-0,4;-0,3; 0;0,00;
284;19,02;19,03;-0,1;-0,4;-0,3; 0;-12,67;
285;19,03;19,02;-0,1;-0,4;-0,3; 0;-6,91;
286;19,03;19,01;-0,1;-0,4;-0,3; 0;-6,44;
287;19,03;19,01;-0,2;-0,4;-0,3; 0;-6,62;
288;19,02;19,02;-0,2;-0,4;-0,3; 0;0,00;
289;19,01;19,02;-0,2;-0,4;-0,3; 0;-7,34;
290;19,00;19,02;-0,2;-0,4;-0,3; 0;-16,41;
291;19,01;19,02;-0,2;-0,3;-0,3; 0;-6,68;
292;19,01;19,03;-0,2;-0,3;-0,3; 0;-14,82;
293;19,02;19,03;-0,2;-0,3;-0,3; 0;-12,30;
295;19,02;19,02;-0,2;-0,4;-0,3; 0;-6,45;
295;19,01;19,03;-0,2;-0,4;-0,3; 0;-14,71;
296;19,02;19,03;-0,1;-0,4;-0,3; 0;-6,03;
297;19,02;19,02;-0,1;-0,4;-0,3; 0;0,00;
298;19,01;19,03;-0,1;-0,4;-0,3; 0;-12,42;
299;19,02;19,02;-0,1;-0,4;-0,3; 0;0,00;
300;19,02;19,02;-0,1;-0,4;-0,3; 0;0,00;
301;19,04;19,02;-0,1;-0,4;-0,3; 0;-19,39;
302;19,03;19,02;-0,1;-0,4;-0,3; 0;-10,98;
303;19,04;19,02;-0,1;-0,4;-0,3; 0;-14,00;
304;19,04;19,03;-0,1;-0,4;-0,3; 0;-19,50;
305;19,06;19,03;-0,1;-0,4;-0,3; 0;-8,55;
306;19,05;19,03;-0,1;-0,4;-0,3; 0;-13,41;
307;19,06;19,04;-0,1;-0,4;-0,3; 0;-14,14;
308;19,05;19,04;-0,1;-0,4;-0,3; 0;-6,92;
309;19,03;19,03;-0,1;-0,4;-0,3; 0;0,00;
310;19,05;19,03;-0,1;-0,4;-0,3; 0;-8,29;
311;19,05;19,03;-0,2;-0,4;-0,3; 0;-12,90;
312;19,04;19,03;-0,2;-0,4;-0,3; 0;-12,08;
313;19,03;19,04;-0,2;-0,4;-0,3; 0;0,00;
314;19,03;19,03;-0,2;-0,4;-0,3; 0;-9,20;
315;19,01;19,02;-0,2;-0,4;-0,3; 0;-11,05;
316;19,00;19,02;-0,3;-0,4;-0,3; 0;-10,32;
317;18,99;19,02;-0,3;-0,3;-0,3; 0;-10,53;
318;18,99;19,02;-0,3;-0,3;-0,3; 0;-9,55;
319;18,99;19,03;-0,3;-0,3;-0,3; 0;-6,88;
320;18,98;19,03;-0,3;-0,3;-0,3; 0;-6,05;
321;18,98;19,04;-0,3;-0,3;-0,3; 0;-5,75;
322;18,97;19,04;-0,3;-0,3;-0,3; 0;-4,94;
323;18,98;19,03;-0,3;-0,3;-0,3; 0;-5,47;
324;18,98;19,03;-0,3;-0,3;-0,3; 0;-5,66;
325;18,98;19,04;-0,3;-0,3;-0,3; 0;-5,35;
326;19,00;19,03;-0,3;-0,3;-0,3; 0;-8,54;
327;19,01;19,03;-0,3;-0,3;-0,3; 0;-15,24;
328;19,01;19,03;-0,2;-0,3;-0,3; 0;-16,19;
329;19,00;19,02;-0,2;-0,3;-0,3; 0;-14,49;
330;19,00;19,03;-0,2;-0,3;-0,3; 0;-11,42;
331;19,01;19,02;-0,2;-0,3;-0,3; 0;-17,07;
332;19,02;19,02;-0,2;-0,3;-0,3; 0;-11,76;
333;19,01;19,02;-0,2;-0,3;-0,3; 0;0,00;
334;19,01;19,03;-0,2;-0,3;-0,3; 0;-12,22;
335;18,99;19,04;-0,2;-0,3;-0,3; 0;-6,00;
336;19,00;19,04;-0,2;-0,3;-0,3; 0;-7,39;
337;19,00;19,03;-0,2;-0,3;-0,3; 0;-11,45;
338;18,99;19,03;-0,2;-0,3;-0,3; 0;-6,59;
339;19,00;19,01;-0,2;-0,3;-0,3; 0;-12,26;
340;19,02;19,02;-0,1;-0,4;-0,2; 0;0,00;
341;19,01;19,02;-0,1;-0,4;-0,2; 0;-17,68;
342;19,01;19,02;-0,1;-0,4;-0,2; 0;-16,48;
343;19,01;19,03;-0,1;-0,4;-0,2; 0;-12,86;
344;18,99;19,03;-0,1;-0,4;-0,2; 0;-5,79;
345;18,98;19,03;-0,1;-0,4;-0,2; 0;-5,10;
346;19,00;19,02;-0,1;-0,4;-0,2; 0;-9,87;
347;18,99;19,02;-0,1;-0,4;-0,2; 0;-10,07;
348;18,98;19,01;-0,1;-0,4;-0,2; 0;-7,15;
349;18,97;19,01;-0,1;-0,3;-0,2; 0;-6,34;
350;18,99;19,01;-0,1;-0,3;-0,2; 0;-11,26;
351;19,01;19,02;-0,1;-0,3;-0,2; 0;-19,23;
352;19,00;19,02;-0,2;-0,3;-0,2; 0;-11,87;
353;19,01;19,01;-0,2;-0,3;-0,2; 0;0,00;
354;19,01;19,02;-0,2;-0,3;-0,2; 0;0,00;
355;19,01;19,02;-0,2;-0,3;-0,2; 0;-19,70;
356;19,02;19,02;-0,2;-0,3;-0,3; 0;-6,47;
357;19,02;19,02;-0,2;-0,3;-0,3; 0;0,00;
358;19,03;19,02;-0,2;-0,3;-0,2; 0;-11,70;
359;19,03;19,02;-0,2;-0,3;-0,2; 0;-18,33;
360;19,04;19,02;-0,2;-0,3;-0,2; 0;-10,95;
362;19,01;19,01;-0,2;-0,3;-0,2; 0;0,00;
362;19,01;19,02;-0,2;-0,3;-0,2; 0;-16,66;
